ticket_date,channel,region,issue_type,resolution_hours,csat_score,first_contact_resolution,churned_within_90d
2025-07-02,Phone,APAC,Technical Issue,0.7,4.2,False,False
2025-11-16,Self-Service,LATAM,Technical Issue,0.8,5.0,False,False
2025-05-21,Phone,North America,Feature Request,1.8,3.7,True,False
2024-08-02,Chat,EMEA,General Inquiry,2.2,4.4,True,False
2024-11-20,Email,EMEA,Account Access,14.5,3.6,True,False
2024-08-23,Chat,APAC,Feature Request,3.0,4.0,True,False
2024-05-01,Phone,EMEA,Feature Request,2.4,2.7,True,False
2025-05-18,Chat,North America,Billing,5.3,4.9,False,False
2024-01-11,Email,LATAM,Feature Request,19.5,4.2,True,False
2025-11-18,Chat,LATAM,General Inquiry,5.2,4.5,True,False
2025-12-07,Phone,APAC,Account Access,2.3,3.0,True,False
2024-05-27,Phone,APAC,Billing,1.2,4.1,True,False
2024-05-28,Phone,North America,General Inquiry,1.8,5.0,True,False
2025-07-10,Email,EMEA,Feature Request,13.0,3.9,False,False
2024-10-10,Phone,LATAM,Account Access,2.1,4.9,False,False
2024-11-01,Phone,EMEA,Billing,2.0,4.0,True,False
2024-02-13,Email,EMEA,Feature Request,21.1,4.3,False,False
2025-10-13,Phone,APAC,Technical Issue,0.5,3.7,True,False
2024-06-12,Chat,APAC,Feature Request,5.2,3.1,True,False
2024-06-22,Chat,APAC,Feature Request,4.3,5.0,False,False
2024-09-20,Email,North America,Billing,19.0,3.8,True,False
2025-09-15,Email,EMEA,Feature Request,19.0,3.6,True,False
2025-09-01,Phone,APAC,Technical Issue,2.6,4.7,True,False
2024-11-10,Self-Service,North America,Billing,0.4,4.5,True,False
2024-08-04,Chat,North America,Feature Request,4.1,4.8,True,False
2025-11-22,Email,North America,Account Access,20.8,3.1,True,False
2024-12-15,Email,North America,Account Access,19.2,3.9,False,False
2025-10-08,Chat,EMEA,Billing,4.9,4.4,True,False
2025-11-28,Email,North America,Feature Request,10.1,3.3,True,False
2025-04-12,Self-Service,LATAM,Technical Issue,0.8,3.8,False,False
2024-02-04,Email,APAC,Billing,17.5,3.4,False,False
2024-04-23,Email,EMEA,Technical Issue,13.5,4.8,True,False
2024-01-31,Self-Service,EMEA,Billing,0.4,4.8,True,False
2024-10-12,Email,APAC,General Inquiry,21.3,4.2,True,False
2025-08-09,Chat,North America,Technical Issue,7.4,3.4,True,False
2024-04-07,Phone,LATAM,Feature Request,2.1,4.5,False,False
2025-01-09,Chat,EMEA,Billing,2.5,4.4,True,False
2024-02-09,Self-Service,North America,General Inquiry,0.5,5.0,True,False
2024-11-27,Self-Service,North America,Technical Issue,0.1,2.4,False,False
2024-12-12,Chat,North America,Technical Issue,2.6,4.1,True,False
2024-07-24,Email,APAC,Billing,23.8,3.6,True,False
2024-07-11,Chat,EMEA,General Inquiry,3.4,4.6,False,False
2025-07-23,Email,LATAM,Account Access,9.7,2.9,True,False
2025-03-24,Email,EMEA,Feature Request,32.2,3.1,True,False
2024-03-14,Phone,EMEA,Technical Issue,2.6,4.0,True,False
2024-05-16,Email,EMEA,Account Access,19.8,3.9,True,False
2025-11-19,Chat,EMEA,Technical Issue,5.2,4.7,True,False
2024-11-21,Chat,EMEA,Account Access,2.8,4.4,True,False
2024-11-09,Self-Service,LATAM,Billing,0.6,4.2,True,False
2025-06-06,Self-Service,North America,Technical Issue,0.4,5.0,False,False
2025-04-27,Chat,North America,Technical Issue,2.5,4.1,True,False
2024-01-18,Email,North America,Feature Request,30.2,3.9,False,False
2024-03-05,Email,APAC,Feature Request,32.2,3.1,True,False
2025-08-23,Phone,EMEA,Technical Issue,1.4,5.0,True,False
2025-12-31,Phone,EMEA,Billing,1.6,4.7,True,False
2025-03-07,Self-Service,LATAM,Account Access,0.4,4.2,True,False
2025-09-13,Self-Service,EMEA,Technical Issue,0.2,4.3,False,False
2024-11-17,Email,APAC,Feature Request,14.7,3.2,True,False
2024-08-16,Self-Service,EMEA,General Inquiry,0.3,3.3,True,False
2025-01-08,Email,EMEA,Technical Issue,7.1,3.8,True,False
2024-09-16,Phone,EMEA,Feature Request,1.7,4.5,False,False
2024-10-12,Self-Service,LATAM,General Inquiry,0.8,4.2,False,False
2024-04-09,Chat,LATAM,General Inquiry,2.2,4.1,False,False
2025-04-09,Phone,LATAM,Technical Issue,2.4,4.5,True,False
2025-12-05,Email,North America,General Inquiry,20.6,4.2,False,False
2024-08-19,Phone,North America,General Inquiry,3.0,3.0,False,False
2025-11-04,Self-Service,EMEA,Account Access,0.3,3.2,True,False
2024-08-10,Chat,LATAM,Billing,4.6,3.9,True,False
2024-09-23,Chat,EMEA,Account Access,6.0,4.4,False,False
2024-08-09,Chat,LATAM,Feature Request,2.3,4.0,True,False
2025-07-07,Email,North America,General Inquiry,0.1,4.2,True,False
2024-01-02,Chat,LATAM,General Inquiry,4.9,4.4,True,True
2024-06-17,Self-Service,North America,Billing,0.7,3.2,False,False
2024-01-28,Phone,APAC,Billing,2.5,5.0,True,False
2024-02-14,Email,APAC,General Inquiry,13.9,3.7,True,False
2025-03-08,Chat,EMEA,Technical Issue,5.4,4.4,False,False
2024-09-06,Self-Service,APAC,Account Access,0.4,4.7,False,False
2025-08-31,Chat,LATAM,Account Access,3.9,4.5,False,False
2025-08-19,Phone,APAC,General Inquiry,2.6,3.6,True,False
2025-05-25,Chat,APAC,Technical Issue,3.7,4.9,True,False
2024-10-21,Chat,APAC,Account Access,5.3,4.1,True,False
2025-08-05,Chat,LATAM,Billing,4.0,3.9,False,False
2024-01-08,Self-Service,LATAM,Account Access,0.6,4.3,False,True
2025-02-13,Chat,EMEA,Feature Request,1.4,3.2,False,False
2025-08-08,Self-Service,North America,Account Access,0.5,3.2,True,False
2025-05-29,Email,EMEA,Billing,19.0,3.1,False,False
2024-02-16,Chat,North America,Billing,4.3,4.0,False,False
2024-09-04,Chat,EMEA,Feature Request,4.7,4.5,False,False
2024-02-25,Email,EMEA,Billing,23.2,3.9,True,False
2025-09-09,Chat,North America,General Inquiry,4.4,5.0,True,False
2025-09-26,Chat,EMEA,General Inquiry,2.5,3.5,True,False
2025-12-10,Chat,EMEA,Feature Request,5.6,3.5,True,False
2024-11-19,Email,LATAM,General Inquiry,11.6,4.0,True,False
2025-05-07,Email,EMEA,Account Access,31.8,3.7,False,False
2025-03-10,Chat,North America,Technical Issue,4.1,4.4,False,False
2024-06-03,Email,EMEA,Technical Issue,32.1,3.3,True,False
2024-08-23,Phone,North America,Account Access,0.9,4.3,True,False
2024-04-21,Email,EMEA,Billing,13.3,4.9,True,False
2024-09-18,Self-Service,APAC,Account Access,0.4,3.6,True,False
2024-08-29,Chat,EMEA,Account Access,6.0,3.8,True,False
2024-01-11,Chat,APAC,Technical Issue,5.4,5.0,True,False
2025-11-29,Phone,EMEA,Billing,2.7,4.4,True,False
2025-01-09,Chat,APAC,Technical Issue,3.0,4.2,False,False
2024-12-15,Chat,LATAM,General Inquiry,5.8,3.9,False,False
2025-12-22,Self-Service,APAC,Technical Issue,0.9,5.0,True,False
2024-06-11,Email,APAC,Billing,8.3,3.6,False,False
2025-04-03,Email,APAC,General Inquiry,14.8,2.9,False,False
2024-03-06,Email,North America,Billing,14.7,4.7,False,False
2025-04-29,Email,North America,Billing,18.2,4.5,False,False
2024-10-18,Self-Service,North America,General Inquiry,0.5,4.7,False,False
2025-11-10,Chat,APAC,General Inquiry,2.9,4.5,True,False
2025-11-10,Email,EMEA,General Inquiry,12.9,3.4,True,False
2025-08-11,Phone,EMEA,General Inquiry,1.8,3.8,True,False
2025-01-09,Self-Service,EMEA,Feature Request,0.7,3.5,True,False
2025-02-01,Chat,EMEA,Account Access,6.9,3.7,True,False
2024-02-25,Email,EMEA,General Inquiry,19.4,3.8,False,False
2024-10-07,Self-Service,North America,General Inquiry,0.5,3.0,False,False
2024-04-18,Email,EMEA,Feature Request,8.5,4.1,True,False
2024-10-24,Chat,North America,General Inquiry,2.9,2.7,False,False
2025-12-21,Chat,EMEA,Technical Issue,5.3,5.0,True,False
2024-04-19,Phone,APAC,Technical Issue,1.3,4.8,True,False
2025-05-20,Chat,North America,Technical Issue,4.1,3.8,True,False
2024-08-15,Chat,APAC,Technical Issue,3.9,4.7,False,False
2025-10-25,Self-Service,EMEA,Technical Issue,0.6,2.7,False,False
2025-12-03,Chat,North America,General Inquiry,2.5,4.0,True,False
2025-10-23,Chat,North America,Billing,4.2,4.0,True,False
2025-06-18,Email,North America,Feature Request,19.3,4.8,True,False
2024-04-02,Chat,North America,Technical Issue,7.1,3.6,True,False
2025-11-07,Phone,EMEA,Feature Request,0.9,3.5,False,False
2024-11-09,Self-Service,LATAM,Account Access,0.3,3.0,False,False
2024-09-22,Self-Service,EMEA,Technical Issue,0.5,3.9,True,False
2024-02-17,Chat,APAC,General Inquiry,6.5,3.9,True,False
2024-12-28,Phone,EMEA,Account Access,1.1,4.5,True,False
2024-12-29,Self-Service,EMEA,Account Access,0.7,3.9,True,False
2025-04-24,Chat,APAC,Account Access,4.7,3.9,False,False
2025-09-24,Chat,APAC,Feature Request,0.1,4.0,False,False
2024-01-21,Phone,APAC,Technical Issue,3.2,4.0,True,False
2025-03-18,Chat,North America,Billing,4.0,4.2,True,False
2024-06-20,Chat,LATAM,Account Access,2.5,4.3,False,False
2025-01-27,Self-Service,APAC,General Inquiry,0.5,4.9,True,False
2025-06-21,Self-Service,EMEA,Account Access,0.7,3.4,True,False
2025-07-12,Chat,North America,General Inquiry,3.9,4.1,False,False
2025-05-07,Self-Service,EMEA,Billing,0.6,3.2,False,False
2024-06-26,Self-Service,APAC,Billing,0.4,3.7,True,False
2024-05-15,Chat,North America,General Inquiry,5.5,4.3,True,False
2024-08-16,Phone,LATAM,Billing,2.8,4.1,True,False
2025-09-10,Phone,LATAM,Account Access,0.8,4.1,False,False
2024-02-13,Chat,EMEA,Account Access,4.1,5.0,True,False
2025-02-27,Chat,LATAM,Feature Request,5.9,4.9,True,False
2025-09-12,Email,EMEA,Billing,9.5,3.8,True,False
2025-07-25,Email,EMEA,Feature Request,18.9,4.6,False,False
2025-02-07,Email,LATAM,Feature Request,20.3,2.8,True,False
2025-05-16,Chat,North America,Feature Request,3.9,3.7,False,False
2025-07-18,Self-Service,EMEA,General Inquiry,0.3,4.4,False,False
2024-01-03,Self-Service,LATAM,Billing,0.9,4.0,True,False
2025-11-21,Self-Service,North America,Billing,0.6,4.8,False,False
2025-03-27,Self-Service,EMEA,Account Access,0.8,4.2,False,False
2025-03-08,Self-Service,LATAM,Feature Request,0.5,3.6,True,False
2024-02-19,Chat,North America,Account Access,3.8,4.9,True,False
2024-12-12,Email,APAC,Billing,17.3,4.4,True,False
2024-12-02,Email,North America,Technical Issue,8.2,3.9,False,False
2024-06-10,Email,EMEA,General Inquiry,18.2,3.6,False,False
2024-01-10,Email,APAC,General Inquiry,15.8,4.0,True,False
2024-11-27,Self-Service,North America,Feature Request,0.5,4.0,True,False
2024-03-26,Email,North America,Feature Request,0.1,3.6,False,False
2025-11-27,Chat,LATAM,Billing,3.7,4.9,False,False
2024-06-25,Self-Service,APAC,General Inquiry,0.8,5.0,True,False
2025-09-30,Chat,LATAM,Account Access,6.0,5.0,False,False
2025-10-03,Chat,EMEA,Account Access,6.0,2.1,False,False
2025-09-22,Email,LATAM,General Inquiry,27.5,3.7,True,False
2024-09-20,Self-Service,North America,General Inquiry,0.7,2.8,True,False
2024-07-11,Phone,North America,Account Access,1.9,5.0,True,False
2024-01-05,Phone,APAC,Feature Request,0.5,4.4,True,False
2025-01-10,Chat,LATAM,Feature Request,4.1,4.7,False,False
2024-05-19,Chat,APAC,Feature Request,5.0,2.8,False,False
2025-09-09,Phone,North America,Billing,0.9,4.4,True,False
2024-01-03,Email,LATAM,General Inquiry,25.0,3.6,True,False
2025-01-26,Chat,APAC,Technical Issue,4.0,4.5,False,False
2024-03-03,Phone,North America,Feature Request,1.0,3.2,True,False
2025-07-21,Chat,APAC,General Inquiry,5.8,4.2,False,False
2025-08-03,Self-Service,North America,Billing,0.3,3.8,True,False
2024-09-15,Email,LATAM,Account Access,25.7,3.2,True,False
2025-02-23,Self-Service,EMEA,Technical Issue,0.3,3.0,True,False
2024-09-07,Email,APAC,Technical Issue,18.8,4.2,False,False
2024-12-11,Phone,North America,Technical Issue,1.2,4.7,True,False
2024-12-28,Chat,LATAM,Technical Issue,2.7,4.5,True,False
2024-08-22,Email,LATAM,General Inquiry,2.4,2.6,True,False
2025-06-22,Email,LATAM,Billing,18.6,4.5,False,False
2025-04-19,Email,EMEA,Account Access,22.9,4.2,True,False
2025-04-06,Email,APAC,Account Access,16.7,2.0,True,False
2024-09-27,Self-Service,APAC,Billing,0.3,4.3,False,False
2024-06-25,Self-Service,APAC,Account Access,0.8,3.9,True,False
2025-05-10,Chat,EMEA,Account Access,5.1,2.5,True,False
2024-10-27,Phone,EMEA,Account Access,2.0,3.7,True,False
2025-07-20,Chat,APAC,Feature Request,4.4,4.2,False,False
2025-11-25,Email,EMEA,Feature Request,23.8,4.7,True,False
2024-02-06,Phone,North America,Account Access,3.2,5.0,True,False
2025-07-04,Email,EMEA,Billing,17.5,3.3,False,False
2025-12-20,Chat,North America,Technical Issue,3.6,4.9,False,False
2025-06-03,Email,EMEA,General Inquiry,0.1,4.9,False,False
2024-06-27,Email,North America,Feature Request,25.9,2.8,True,False
2025-10-19,Phone,LATAM,Feature Request,2.2,4.9,False,False
2024-05-23,Chat,LATAM,Technical Issue,6.7,4.1,True,False
2024-10-16,Self-Service,EMEA,Feature Request,0.5,4.1,True,False
2025-01-21,Self-Service,North America,General Inquiry,0.6,3.7,True,True
2024-08-07,Phone,LATAM,Technical Issue,2.0,4.0,True,False
2024-05-19,Phone,North America,Technical Issue,0.5,4.0,False,False
2024-04-11,Email,LATAM,Account Access,21.6,3.9,True,False
2024-09-30,Phone,North America,Account Access,1.8,3.6,False,False
2025-04-20,Chat,EMEA,Account Access,5.2,5.0,True,False
2025-07-01,Email,North America,Billing,19.2,3.8,False,False
2024-07-12,Phone,APAC,Billing,1.4,4.4,True,False
2024-03-05,Chat,North America,Feature Request,4.2,4.3,False,False
2025-08-07,Self-Service,APAC,General Inquiry,0.2,4.5,True,False
2024-06-22,Phone,APAC,Feature Request,2.6,4.9,True,False
2025-03-15,Chat,EMEA,Feature Request,2.1,4.8,True,False
2024-05-08,Phone,LATAM,Feature Request,1.5,3.9,True,False
2024-02-20,Self-Service,APAC,Feature Request,0.7,4.0,False,False
2025-06-08,Email,North America,Feature Request,25.1,3.8,True,True
2025-04-30,Phone,APAC,Feature Request,1.1,5.0,True,False
2025-11-15,Self-Service,APAC,Feature Request,0.3,2.6,False,False
2025-08-10,Self-Service,North America,Technical Issue,0.4,3.6,True,False
2024-03-31,Chat,LATAM,General Inquiry,4.9,5.0,True,False
2024-04-11,Email,EMEA,General Inquiry,8.5,3.9,False,False
2024-06-15,Email,APAC,Technical Issue,11.9,3.8,True,False
2025-11-16,Email,North America,Feature Request,10.9,3.2,True,False
2025-07-03,Chat,LATAM,General Inquiry,5.8,3.5,False,False
2025-07-10,Email,LATAM,Account Access,20.0,3.9,True,False
2024-11-05,Email,North America,General Inquiry,20.6,4.7,True,False
2025-07-25,Chat,APAC,Billing,1.1,3.2,False,False
2024-11-23,Chat,LATAM,Billing,4.0,3.7,False,False
2025-08-30,Phone,North America,Technical Issue,2.8,4.8,True,False
2024-05-12,Email,North America,Technical Issue,15.4,3.3,True,False
2024-03-03,Chat,North America,Billing,1.7,3.8,False,False
2024-11-13,Chat,APAC,Account Access,4.8,4.6,False,False
2024-04-14,Chat,LATAM,General Inquiry,3.4,3.8,False,False
2024-10-03,Self-Service,EMEA,Billing,0.3,3.2,False,False
2024-05-27,Phone,EMEA,Account Access,1.5,5.0,True,False
2024-05-18,Phone,North America,Technical Issue,1.5,2.9,True,False
2025-06-13,Self-Service,LATAM,General Inquiry,0.4,4.2,True,False
2025-12-23,Email,APAC,General Inquiry,20.5,2.5,False,False
2024-08-01,Chat,EMEA,Account Access,5.2,4.7,True,False
2024-04-18,Chat,EMEA,Technical Issue,0.7,4.5,True,False
2024-12-13,Chat,EMEA,Feature Request,1.5,4.7,True,False
2024-04-15,Email,EMEA,General Inquiry,12.4,4.8,True,False
2024-05-21,Chat,North America,Feature Request,5.7,3.6,False,False
2024-12-05,Chat,LATAM,Feature Request,2.7,3.5,True,False
2025-10-17,Email,LATAM,Account Access,28.6,3.4,False,True
2024-05-12,Email,LATAM,Feature Request,10.8,3.8,False,True
2024-12-31,Chat,APAC,General Inquiry,3.5,3.4,True,False
2024-05-27,Phone,APAC,General Inquiry,1.2,5.0,True,False
2025-09-30,Phone,APAC,Billing,1.0,4.0,True,False
2024-04-03,Chat,APAC,Billing,6.1,4.2,True,False
2024-05-05,Chat,North America,Billing,4.6,3.7,True,False
2025-01-12,Phone,EMEA,General Inquiry,3.4,3.7,False,False
2024-07-25,Chat,APAC,General Inquiry,4.5,4.6,True,False
2025-08-20,Chat,APAC,Billing,2.8,4.1,True,False
2025-06-18,Chat,APAC,Billing,1.9,5.0,False,False
2024-09-28,Email,APAC,Technical Issue,13.9,3.5,False,False
2024-09-24,Chat,APAC,Billing,4.8,4.5,False,False
2025-06-17,Self-Service,North America,Account Access,0.5,4.8,False,False
2025-12-29,Phone,EMEA,Feature Request,1.5,5.0,False,False
2024-09-23,Phone,EMEA,Technical Issue,3.0,4.5,True,False
2025-10-18,Email,EMEA,General Inquiry,23.2,3.1,False,False
2025-08-12,Phone,EMEA,General Inquiry,2.4,4.2,True,False
2024-03-26,Chat,APAC,Billing,2.3,3.9,True,False
2024-10-09,Chat,LATAM,Technical Issue,7.2,3.8,True,False
2024-04-05,Self-Service,EMEA,Account Access,0.6,3.5,True,False
2025-06-01,Chat,North America,Account Access,4.7,3.6,True,False
2025-08-25,Phone,APAC,General Inquiry,0.9,5.0,True,False
2024-06-21,Self-Service,APAC,Technical Issue,0.9,3.5,True,False
2024-03-28,Self-Service,APAC,General Inquiry,0.5,3.5,True,False
2024-06-09,Email,EMEA,Technical Issue,7.8,4.1,True,False
2024-01-11,Chat,LATAM,Technical Issue,3.9,3.5,True,False
2024-05-20,Email,APAC,Technical Issue,29.7,3.2,False,False
2024-06-09,Email,LATAM,Feature Request,19.1,4.1,False,False
2024-12-21,Chat,North America,Billing,10.1,4.7,False,False
2025-06-02,Email,APAC,Technical Issue,6.0,4.7,True,False
2025-04-12,Email,LATAM,Billing,28.6,4.1,False,False
2025-01-30,Chat,APAC,Technical Issue,3.8,4.2,False,False
2025-11-27,Self-Service,North America,Billing,0.6,5.0,False,False
2024-12-18,Email,APAC,Account Access,18.5,3.8,True,False
2024-06-13,Email,LATAM,Billing,19.4,4.3,False,False
2025-04-30,Self-Service,North America,General Inquiry,0.6,4.6,True,False
2025-06-13,Phone,EMEA,Technical Issue,2.2,4.3,False,False
2024-01-09,Self-Service,LATAM,Account Access,0.4,3.5,False,False
2024-07-25,Phone,LATAM,Feature Request,0.6,4.9,True,False
2024-01-07,Self-Service,EMEA,Account Access,0.5,3.7,False,False
2024-08-08,Chat,LATAM,General Inquiry,3.2,3.2,True,False
2024-02-02,Phone,EMEA,Technical Issue,1.9,4.8,False,False
2025-06-19,Phone,EMEA,Account Access,3.0,3.8,True,False
2025-06-04,Phone,North America,Billing,2.1,5.0,True,False
2024-12-25,Phone,EMEA,Billing,2.0,3.9,True,False
2024-04-11,Email,APAC,Feature Request,15.8,2.5,False,False
2025-12-26,Chat,North America,General Inquiry,2.4,4.5,False,False
2024-04-11,Phone,North America,Billing,2.1,3.8,True,False
2025-08-13,Chat,LATAM,Account Access,5.4,4.3,True,False
2025-02-19,Email,APAC,Account Access,12.9,4.6,True,False
2024-04-13,Self-Service,North America,Feature Request,0.8,4.5,False,False
2024-02-10,Chat,EMEA,General Inquiry,5.5,4.1,False,False
2025-09-26,Phone,North America,General Inquiry,2.6,4.8,True,False
2025-02-24,Chat,LATAM,Account Access,3.6,4.1,True,False
2025-08-03,Chat,EMEA,Feature Request,1.2,2.2,True,False
2025-10-05,Email,EMEA,General Inquiry,21.0,3.0,True,False
2025-04-09,Phone,EMEA,Billing,2.2,4.7,True,False
2024-08-30,Phone,LATAM,Billing,2.3,5.0,True,False
2024-12-12,Chat,APAC,Technical Issue,6.1,4.3,True,False
2025-07-30,Phone,North America,Technical Issue,0.5,4.1,True,False
2025-02-20,Phone,EMEA,Technical Issue,2.0,5.0,True,False
2025-06-21,Phone,EMEA,Technical Issue,2.7,3.9,True,False
2024-12-13,Chat,APAC,Feature Request,2.0,5.0,False,False
2024-09-09,Chat,EMEA,Technical Issue,3.3,3.7,True,False
2024-04-18,Self-Service,APAC,Billing,0.3,4.6,True,False
2025-05-10,Phone,North America,Account Access,1.4,4.6,True,False
2024-01-16,Email,LATAM,Account Access,12.7,3.7,False,False
2025-03-30,Phone,LATAM,Account Access,3.1,3.8,True,False
2025-04-21,Email,APAC,General Inquiry,28.6,5.0,False,False
2025-06-28,Self-Service,LATAM,Feature Request,0.6,3.4,False,False
2024-12-26,Phone,EMEA,Feature Request,1.3,3.2,True,False
2024-03-03,Self-Service,North America,Technical Issue,0.5,4.1,False,False
2025-01-29,Chat,APAC,General Inquiry,3.4,4.1,False,False
2025-12-05,Self-Service,LATAM,Account Access,0.3,3.0,True,False
2024-12-09,Email,North America,Technical Issue,5.6,3.7,True,False
2024-08-19,Email,APAC,Account Access,8.2,3.3,False,False
2024-04-25,Self-Service,North America,Billing,0.6,3.8,True,False
2024-03-07,Chat,LATAM,Account Access,3.9,4.3,True,False
2025-12-20,Phone,North America,Technical Issue,0.8,5.0,True,False
2025-09-09,Chat,LATAM,Technical Issue,4.9,5.0,True,False
2024-09-01,Chat,EMEA,Billing,3.8,3.0,True,False
2025-10-25,Chat,APAC,General Inquiry,4.9,3.2,False,False
2025-02-01,Self-Service,EMEA,Technical Issue,0.8,3.3,True,False
2024-05-14,Self-Service,LATAM,Feature Request,1.1,4.1,False,False
2025-04-28,Email,North America,General Inquiry,23.7,4.4,False,False
2024-11-02,Chat,LATAM,Account Access,2.0,3.9,False,False
2024-10-17,Chat,LATAM,Technical Issue,3.5,5.0,True,False
2024-03-10,Email,LATAM,Billing,27.1,2.9,True,False
2024-10-20,Self-Service,LATAM,Feature Request,0.6,3.5,True,False
2025-07-20,Self-Service,LATAM,Technical Issue,0.5,3.0,True,False
2025-10-17,Phone,North America,Technical Issue,2.8,3.3,True,False
2024-02-06,Self-Service,LATAM,Feature Request,0.5,5.0,False,False
2024-07-23,Phone,EMEA,General Inquiry,2.3,5.0,True,False
2025-10-17,Phone,LATAM,Account Access,1.8,4.0,True,False
2024-06-17,Chat,LATAM,Billing,2.9,4.7,True,False
2025-04-05,Self-Service,North America,Account Access,0.5,4.0,True,False
2025-01-31,Chat,North America,Feature Request,5.0,3.6,False,False
2024-05-29,Chat,EMEA,Billing,2.8,4.4,False,False
2025-10-05,Phone,LATAM,Feature Request,2.8,5.0,True,False
2025-03-17,Email,North America,Account Access,21.2,3.0,False,False
2025-02-21,Self-Service,LATAM,Technical Issue,0.2,4.3,True,True
2024-03-25,Email,North America,General Inquiry,5.9,3.3,False,False
2024-10-10,Chat,North America,Technical Issue,4.5,3.8,False,False
2024-07-25,Email,APAC,General Inquiry,17.2,3.9,False,False
2024-02-16,Phone,LATAM,Account Access,1.4,5.0,True,False
2024-04-18,Chat,EMEA,Account Access,1.2,4.8,True,False
2024-08-27,Email,LATAM,Billing,23.4,4.4,False,False
2025-12-25,Chat,APAC,Billing,4.1,4.0,True,False
2025-05-24,Phone,EMEA,Billing,2.2,4.0,True,False
2024-03-06,Self-Service,EMEA,Technical Issue,0.7,4.1,False,False
2024-04-30,Email,APAC,General Inquiry,32.3,3.6,True,False
2025-08-09,Chat,APAC,Billing,7.2,3.6,False,False
2024-01-04,Self-Service,LATAM,Account Access,0.7,3.7,False,False
2025-04-06,Phone,LATAM,Technical Issue,3.6,4.3,True,False
2025-11-22,Chat,North America,Billing,4.5,4.0,True,False
2024-08-01,Email,North America,Account Access,25.4,3.0,False,False
2024-05-12,Email,North America,Billing,12.9,3.9,True,False
2024-05-31,Chat,EMEA,Billing,4.0,3.2,True,False
2024-06-01,Chat,North America,General Inquiry,3.2,4.6,False,False
2025-01-31,Email,APAC,Billing,7.8,4.1,False,False
2024-09-08,Phone,LATAM,Feature Request,2.2,4.9,True,False
2025-06-28,Self-Service,APAC,Feature Request,0.9,4.1,False,False
2025-08-17,Email,North America,Account Access,9.2,4.0,False,False
2024-09-01,Chat,North America,Feature Request,2.4,4.5,False,False
2025-04-18,Self-Service,North America,Billing,0.4,3.6,False,False
2024-12-12,Email,North America,General Inquiry,25.2,4.5,False,False
2024-04-29,Self-Service,North America,Technical Issue,0.5,4.2,False,True
2024-11-26,Phone,APAC,Account Access,4.1,3.9,True,False
2024-12-27,Self-Service,LATAM,Account Access,0.6,4.2,True,False
2024-02-22,Chat,LATAM,Billing,0.6,3.7,False,False
2025-03-23,Email,LATAM,Technical Issue,16.9,4.0,True,True
2024-12-21,Phone,EMEA,Technical Issue,1.7,4.3,True,False
2024-07-10,Self-Service,EMEA,Account Access,0.1,4.4,True,False
2024-11-23,Email,North America,General Inquiry,13.6,3.5,True,False
2024-03-11,Phone,APAC,Account Access,2.8,4.2,True,False
2025-04-18,Email,North America,Account Access,14.2,4.4,True,False
2025-08-23,Chat,LATAM,Technical Issue,5.1,5.0,False,False
2025-05-05,Phone,APAC,General Inquiry,1.2,3.8,True,False
2025-01-24,Phone,APAC,Technical Issue,1.2,5.0,True,True
2025-09-28,Chat,LATAM,General Inquiry,3.1,4.7,False,False
2024-06-28,Phone,North America,Billing,2.0,4.6,False,False
2024-05-17,Chat,North America,Account Access,3.3,3.6,False,False
2024-02-01,Chat,APAC,Billing,4.2,4.0,False,False
2025-05-05,Chat,North America,Account Access,4.0,4.1,False,False
2024-02-12,Phone,APAC,Technical Issue,2.6,4.0,True,False
2025-02-15,Email,EMEA,Billing,20.1,3.7,False,False
2025-05-26,Phone,APAC,Account Access,2.7,4.3,True,False
2024-04-08,Chat,EMEA,Technical Issue,3.9,4.5,True,False
2024-02-02,Self-Service,EMEA,General Inquiry,0.3,4.2,True,False
2025-08-02,Email,North America,General Inquiry,21.8,2.5,True,False
2025-06-22,Chat,EMEA,Technical Issue,4.3,5.0,True,False
2024-07-27,Email,North America,Feature Request,27.4,3.8,False,False
2024-07-06,Phone,EMEA,General Inquiry,2.4,4.6,True,False
2024-03-24,Email,APAC,Billing,28.1,3.3,False,False
2024-07-29,Self-Service,North America,General Inquiry,0.6,4.7,False,False
2024-12-24,Phone,APAC,Account Access,3.0,5.0,True,False
2025-09-19,Chat,LATAM,Feature Request,3.8,5.0,True,False
2024-02-09,Chat,EMEA,Account Access,5.0,3.5,False,False
2024-11-13,Self-Service,APAC,Billing,0.6,2.9,False,False
2024-06-22,Phone,North America,Account Access,3.2,4.6,True,False
2025-04-08,Phone,North America,Account Access,1.3,3.4,True,False
2025-02-28,Chat,APAC,Technical Issue,4.6,5.0,False,False
2024-09-09,Self-Service,LATAM,Billing,0.6,5.0,False,False
2024-05-27,Phone,LATAM,Billing,2.2,4.7,True,False
2025-07-31,Email,APAC,Feature Request,26.6,3.5,False,False
2025-10-02,Email,EMEA,Technical Issue,12.6,4.7,True,False
2024-12-27,Phone,EMEA,Feature Request,0.2,4.4,True,False
2024-01-04,Chat,North America,Billing,4.3,3.7,False,False
2024-01-02,Phone,EMEA,Billing,1.8,2.7,True,False
2025-11-23,Chat,North America,Billing,4.6,4.4,True,False
2024-09-19,Chat,North America,Account Access,8.7,5.0,True,False
2024-04-29,Phone,LATAM,Billing,0.9,4.5,True,False
2024-06-06,Chat,APAC,Feature Request,2.8,3.9,True,False
